"Fromid","relationship_type","toid"
"4163","Operate_In","11252"
"4163","Relate_To","83"
"4163","Relate_To","405"
"4163","Relate_To","4160"
"4163","Relate_To","5346"
"4165","Impact","888"
"4165","Participates_In","10588"
"4165","Relate_To","114"
"4167","Control","7843"
"4167","Operate_In","7"
"4167","Relate_To","6244"
"4168","Operate_In","1"
"4168","Operate_In","2"
"4168","Relate_To","483"
"4168","Relate_To","1685"
"4169","Control","702"
"4169","Control","1677"
"4169","Control","3420"
"4169","Decrease","1239"
"4169","Is_Member_Of","35"
"4169","Negative_Impact_On","3991"
"4169","Operate_In","11409"
"4169","Relate_To","1027"
"4170","Control","91"
"4170","Control","234"
"4170","Control","13548"
"4170","Has","215"
"4170","Operate_In","3606"
"4170","Participates_In","91"
"4170","Relate_To","111"
"4170","Relate_To","13147"
"4171","Impact","551"
"4171","Negative_Impact_On","5673"
"4171","Negative_Impact_On","12136"
"4171","Positive_Impact_On","40"
"4171","Relate_To","13"
"4171","Relate_To","675"
"4172","Control","318"
"4172","Has","318"
"4172","Operate_In","158"
"4172","Relate_To","9"
"4172","Relate_To","318"
"4173","Control","132"
"4173","Control","2050"
"4173","Impact","12"
"4173","Negative_Impact_On","132"
"4173","Relate_To","2701"
"4173","Relate_To","4707"
"4174","Invests_In","2724"
"4174","Invests_In","11406"
"4174","Operate_In","482"
"4174","Operate_In","6104"
"4174","Raise","670"
"4174","Raise","2217"
"4174","Raise","4433"
"4174","Relate_To","481"
"4174","Relate_To","4346"
"4175","Raise","27"
"4175","Relate_To","6"
"4177","Announce","9693"
"4177","Control","4749"
"4177","Introduce","5368"
"4177","Operate_In","1125"
"4177","Relate_To","102"
"4177","Relate_To","2749"
"4182","Control","2582"
"4182","Impact","959"
"4182","Operate_In","2262"
"4183","Operate_In","8561"
"4183","Raise","2217"
"4183","Relate_To","511"
"4183","Relate_To","1225"
"4184","Has","11067"
"4184","Is_Member_Of","2924"
"4184","Relate_To","1118"
"4184","Relate_To","2706"
"4184","Relate_To","6228"
"4185","Has","1555"
"4185","Has","3770"
"4185","Has","3852"
"4185","Invests_In","8"
"4185","Invests_In","9"
"4185","Invests_In","30"
"4185","Invests_In","42"
"4185","Invests_In","196"
"4187","Control","7"
"4187","Control","10337"
"4187","Is_Member_Of","7"
"4187","Is_Member_Of","231"
"4187","Negative_Impact_On","19"
"4187","Relate_To","0"
"4187","Relate_To","7"
"4189","Is_Member_Of","54"
"4189","Relate_To","15"
"4189","Relate_To","1758"
"4189","Relate_To","6258"
"4190","Has","203"
"4190","Operate_In","13"
"4190","Operate_In","11486"
"4190","Raise","132"
"4191","Is_Member_Of","770"
"4191","Participates_In","5851"
"4191","Relate_To","0"
"4191","Relate_To","3"
"4191","Relate_To","414"
"4192","Has","5132"
"4192","Invests_In","2"
"4192","Invests_In","176"
"4192","Invests_In","592"
"4192","Invests_In","949"
"4192","Invests_In","2058"
"4192","Invests_In","2262"
"4192","Invests_In","8561"
"4192","Operate_In","567"
"4192","Operate_In","612"
"4194","Control","11515"
"4194","Has","11515"
"4194","Relate_To","91"
"4194","Relate_To","3009"
"4194","Relate_To","3053"
"4194","Relate_To","11515"
"4195","Control","162"
"4195","Control","542"
"4195","Operate_In","3027"
"4195","Relate_To","29"
"4195","Relate_To","542"
"4195","Relate_To","1950"
"4196","Impact","176"
"4196","Impact","705"
"4196","Impact","1996"
"4196","Impact","4365"
"4196","Impact","7150"
"4196","Invests_In","1340"
"4196","Invests_In","9187"
"4196","Operate_In","3163"
"4197","Control","12922"
"4197","Impact","301"
"4197","Negative_Impact_On","2217"
"4197","Operate_In","33"
"4197","Relate_To","5711"
"4198","Impact","18"
"4198","Impact","559"
"4198","Impact","1063"
"4198","Negative_Impact_On","1505"
"4198","Relate_To","12058"
"4199","Control","56"
"4199","Has","56"
"4199","Has","4577"
"4199","Operate_In","2268"
"4199","Operate_In","3004"
"4199","Relate_To","1"
"4199","Relate_To","257"
"4200","Control","4200"
"4200","Has","2852"
"4200","Impact","291"
"4200","Negative_Impact_On","4842"
"4200","Negative_Impact_On","13203"
"4200","Operate_In","35"
"4200","Participates_In","35"
"4200","Raise","4864"
"4200","Relate_To","35"
"4202","Is_Member_Of","58"
"4202","Negative_Impact_On","1"
"4202","Participates_In","2089"
"4202","Relate_To","58"
"4202","Relate_To","196"
"4202","Relate_To","2089"
"4202","Relate_To","7044"
"4203","Control","819"
"4203","Participates_In","188"
"4203","Positive_Impact_On","188"
"4203","Relate_To","188"
"4203","Relate_To","6332"
"4204","Decrease","907"
"4204","Impact","4889"
"4204","Impact","8343"
"4204","Operate_In","907"
"4204","Relate_To","907"
"4204","Relate_To","5810"
"4204","Relate_To","7120"
"4207","Control","591"
"4207","Operate_In","591"
"4207","Relate_To","10132"
"4209","Control","1970"
"4209","Introduce","1970"
"4209","Relate_To","59"
"4209","Relate_To","338"
"4209","Relate_To","1801"
"4209","Relate_To","1970"
"4209","Relate_To","5626"
"4210","Announce","1573"
"4210","Control","8575"
"4210","Control","10880"
"4210","Control","12562"
"4210","Is_Member_Of","8575"
"4210","Operate_In","54"
"4210","Operate_In","258"
"4210","Relate_To","8575"
"4211","Operate_In","73"
"4211","Operate_In","1290"
"4211","Produce","1027"
"4211","Relate_To","1136"
"4211","Relate_To","10384"
"4212","Announce","10203"
"4212","Control","505"
"4212","Control","10203"
"4212","Impact","27"
"4212","Is_Member_Of","8208"
"4212","Operate_In","505"
"4212","Relate_To","27"
"4212","Relate_To","8208"
"4214","Control","6544"
"4214","Operate_In","33"
"4214","Operate_In","6103"
"4214","Raise","1027"
"4214","Relate_To","1027"
"4214","Relate_To","4608"
"4214","Relate_To","10253"
"4216","Impact","29"
"4216","Operate_In","29"
"4216","Operate_In","3290"
"4216","Relate_To","29"
"4216","Relate_To","32"
"4216","Relate_To","2884"
"4216","Relate_To","3290"
"4216","Relate_To","5717"
"4216","Relate_To","13416"
"4220","Has","1752"
"4220","Relate_To","4506"
"4221","Control","1753"
"4221","Has","1753"
"4221","Positive_Impact_On","1753"
"4221","Relate_To","1753"
"4226","Control","62"
"4226","Control","4018"
"4226","Control","9546"
"4226","Operate_In","242"
"4226","Operate_In","691"
"4226","Relate_To","1301"
"4228","Announce","7798"
"4228","Control","9969"
"4229","Control","29"
"4229","Control","649"
"4229","Has","2947"
"4229","Negative_Impact_On","2168"
"4229","Participates_In","766"
"4229","Relate_To","29"
"4229","Relate_To","246"
"4229","Relate_To","1633"
"4230","Control","5052"
"4230","Control","10394"
"4230","Invests_In","7229"
"4230","Invests_In","13190"
"4235","Control","5402"
"4235","Invests_In","148"
"4235","Invests_In","3338"
"4235","Operate_In","567"
"4235","Operate_In","1823"
"4239","Impact","40"
"4239","Impact","310"
"4239","Impact","2984"
"4239","Impact","6664"
"4240","Impact","272"
"4240","Impact","535"
"4240","Impact","612"
"4240","Impact","1191"
"4240","Impact","1603"
"4240","Impact","1687"
"4240","Impact","3354"
"4240","Negative_Impact_On","1687"
"4242","Control","391"
"4242","Control","1510"
"4242","Control","2081"
"4242","Control","4005"
"4242","Control","5575"
"4242","Operate_In","1558"
"4242","Relate_To","2887"
"4244","Negative_Impact_On","9431"
"4245","Has","209"
"4245","Is_Member_Of","1937"
"4245","Operate_In","40"
"4245","Participates_In","1168"
"4245","Participates_In","4742"
"4245","Raise","5758"
"4245","Relate_To","4381"
"4247","Relate_To","65"
"4247","Relate_To","1342"
"4248","Announce","6729"
"4248","Announce","8545"
"4248","Control","5020"
"4248","Has","199"
"4248","Has","883"
"4248","Impact","11296"
"4248","Operate_In","1"
"4248","Operate_In","1627"
"4248","Relate_To","283"
"4248","Relate_To","12164"
"4249","Operate_In","108"
"4249","Operate_In","2317"
"4249","Raise","6667"
"4249","Relate_To","6052"
"4249","Relate_To","7842"
"4250","Control","10222"
"4251","Announce","2088"
"4251","Control","7"
"4251","Control","10337"
"4251","Is_Member_Of","7"
"4251","Operate_In","143"
"4251","Relate_To","7"
"4252","Announce","6316"
"4252","Announce","11898"
"4252","Control","131"
"4252","Introduce","11262"
"4252","Operate_In","35"
"4252","Operate_In","131"
"4252","Participates_In","11898"
"4253","Control","194"
"4253","Control","2512"
"4253","Control","2652"
"4253","Operate_In","1622"
"4253","Participates_In","3186"
"4253","Relate_To","54"
"4253","Relate_To","90"
"4253","Relate_To","194"
"4255","Impact","2531"
"4255","Impact","7322"
"4255","Produce","12"
"4255","Relate_To","0"
"4259","Is_Member_Of","994"
"4259","Is_Member_Of","1097"
"4259","Is_Member_Of","1177"
"4259","Relate_To","0"
"4259","Relate_To","314"
"4259","Relate_To","1097"
"4259","Relate_To","1632"
"4259","Relate_To","13444"
"4298","Control","2718"
"4298","Is_Member_Of","2718"
"4298","Relate_To","363"
"4299","Control","10800"
"4299","Has","1901"
"4299","Is_Member_Of","10800"
"4299","Relate_To","472"
"4299","Relate_To","1133"
"4299","Relate_To","10800"
"4302","Control","409"
"4302","Control","12642"
"4302","Has","417"
"4302","Impact","198"
"4302","Introduce","11061"
"4302","Invests_In","15"
"4302","Invests_In","57"
"4302","Invests_In","460"
"4302","Invests_In","626"
"4302","Invests_In","4249"
"4302","Invests_In","6847"
"4302","Invests_In","8088"
"4302","Is_Member_Of","302"
"4302","Operate_In","12642"
"4302","Raise","567"
"4302","Raise","1290"
"4302","Relate_To","3739"
"4304","Control","89"
"4304","Control","220"
"4304","Control","1840"
"4304","Control","6156"
"4304","Has","13383"
"4304","Operate_In","89"
"4304","Operate_In","4327"
"4304","Relate_To","9629"
"4305","Impact","111"
"4305","Impact","472"
"4305","Impact","874"
"4305","Impact","2535"
"4305","Impact","4149"
"4305","Impact","4925"
"4305","Negative_Impact_On","3"
"4305","Negative_Impact_On","5121"
"4306","Control","12436"
"4306","Is_Member_Of","12436"
"4306","Relate_To","21"
"4306","Relate_To","494"
"4306","Relate_To","3665"
"4306","Relate_To","12436"
"4307","Impact","28"
"4307","Is_Member_Of","2944"
"4307","Relate_To","1436"
"4307","Relate_To","5543"
"4310","Impact","180"
"4310","Impact","567"
"4310","Impact","895"
"4310","Impact","1191"
"4310","Negative_Impact_On","39"
"4310","Negative_Impact_On","98"
"4310","Negative_Impact_On","157"
"4310","Negative_Impact_On","483"
"4310","Negative_Impact_On","1191"
"4310","Negative_Impact_On","3065"
"4310","Negative_Impact_On","10635"
"4312","Decrease","916"
"4312","Has","11694"
"4312","Impact","5741"
"4312","Negative_Impact_On","916"
"4312","Negative_Impact_On","11694"
"4312","Relate_To","17"
"4313","Control","6529"
"4313","Control","12523"
"4313","Has","6529"
"4313","Operate_In","175"
"4313","Operate_In","1143"
"4313","Relate_To","211"
"4320","Control","5195"
"4320","Impact","339"
"4320","Impact","472"
"4320","Impact","1532"
"4320","Impact","1676"
"4320","Is_Member_Of","472"
"4320","Operate_In","472"
"4320","Raise","4433"
"4320","Relate_To","322"
"4320","Relate_To","567"
"4321","Control","90"
"4321","Operate_In","103"
"4321","Operate_In","1991"
"4321","Participates_In","1554"
"4321","Relate_To","49"
"4321","Relate_To","657"
"4322","Is_Member_Of","143"
"4322","Relate_To","0"
"4322","Relate_To","333"
"4322","Relate_To","1446"
"4322","Relate_To","3693"
"4322","Relate_To","5501"
"4322","Relate_To","9298"
"4322","Relate_To","11142"
"4323","Relate_To","65"
"4323","Relate_To","1493"
"4323","Relate_To","2266"
"4324","Control","41"
"4324","Control","317"
"4324","Decrease","4923"
"4324","Impact","76"
"4324","Impact","317"
"4324","Impact","6226"
"4324","Impact","6435"
"4324","Impact","7150"
"4324","Impact","10702"
"4324","Relate_To","76"
"4324","Relate_To","6578"
"4325","Control","2118"
"4325","Has","170"
"4325","Has","2118"
"4325","Has","2210"
"4325","Introduce","12368"
"4325","Negative_Impact_On","2666"
"4325","Negative_Impact_On","4916"
"4325","Operate_In","28"
"4325","Participates_In","2739"
"4325","Relate_To","4916"
"4325","Relate_To","11142"
"4326","Operate_In","950"
"4326","Raise","1447"
"4327","Control","89"
"4327","Control","2268"
"4327","Raise","2142"
"4327","Relate_To","201"
"4327","Relate_To","7911"
"4328","Operate_In","2835"
"4328","Participates_In","7469"
"4329","Control","6"
"4329","Control","22"
"4329","Has","633"
"4329","Has","12755"
"4329","Operate_In","73"
"4329","Operate_In","949"
"4329","Produce","10679"
"4330","Control","698"
"4330","Operate_In","949"
"4330","Operate_In","8573"
"4330","Operate_In","11695"
"4330","Relate_To","0"
"4331","Has","12015"
"4331","Operate_In","1245"
"4331","Relate_To","1187"
"4331","Relate_To","3301"
"4332","Has","12765"
"4332","Impact","1351"
"4332","Invests_In","2"
"4332","Negative_Impact_On","559"
"4333","Has","6826"
"4333","Operate_In","1478"
"4333","Relate_To","1478"
"4333","Relate_To","5697"
"4333","Relate_To","6052"
"4334","Impact","584"
"4334","Introduce","11807"
"4334","Negative_Impact_On","4561"
"4334","Produce","899"
"4334","Relate_To","899"
"4334","Relate_To","4561"
"4334","Relate_To","10489"
"4335","Impact","583"
"4335","Impact","1258"
"4335","Impact","3719"
"4335","Relate_To","177"
"4335","Relate_To","328"
"4335","Relate_To","583"
"4335","Relate_To","1004"
"4335","Relate_To","3736"
"4336","Has","10070"
"4336","Invests_In","1747"
"4336","Invests_In","2645"
"4336","Negative_Impact_On","132"
"4336","Operate_In","1"
"4336","Produce","9075"
"4337","Participates_In","188"
"4337","Relate_To","14"
"4337","Relate_To","29"
"4338","Announce","10413"
"4338","Control","290"
"4338","Introduce","680"
"4339","Participates_In","2478"
"4339","Positive_Impact_On","2402"
"4339","Raise","6063"
"4339","Relate_To","0"
"4339","Relate_To","19"
"4339","Relate_To","5491"
"4340","Has","913"
"4340","Has","11394"
"4340","Is_Member_Of","93"
"4340","Operate_In","1"
"4340","Operate_In","50"
"4340","Operate_In","1234"
"4342","Relate_To","2"
"4342","Relate_To","82"
"4342","Relate_To","697"
"4342","Relate_To","2889"
"4342","Relate_To","3380"
"4343","Control","3363"
"4343","Invests_In","3363"
"4343","Negative_Impact_On","4809"
"4343","Operate_In","35"
"4343","Operate_In","1350"
"4343","Operate_In","11409"
"4343","Relate_To","91"
"4345","Control","449"
"4345","Control","681"
"4345","Relate_To","449"
"4346","Announce","2724"
"4346","Decrease","2217"
"4346","Decrease","3460"
"4346","Impact","18"
"4346","Raise","13489"
"4346","Relate_To","24"
"4348","Is_Member_Of","1401"
"4348","Is_Member_Of","6022"
"4348","Operate_In","1"
"4348","Relate_To","133"
"4349","Control","13043"
"4349","Impact","2165"
"4349","Impact","5254"
"4349","Impact","8960"
"4349","Operate_In","1699"
"4350","Impact","520"
"4350","Is_Member_Of","37"
"4350","Is_Member_Of","11818"
"4350","Produce","5623"
"4350","Produce","7064"
"4350","Relate_To","234"
"4350","Relate_To","9355"
"4352","Relate_To","2"
"4352","Relate_To","14"
"4352","Relate_To","392"
"4352","Relate_To","7357"
"4353","Control","145"
"4353","Operate_In","127"
"4353","Operate_In","821"
"4353","Relate_To","824"
"4353","Relate_To","2447"
"4353","Relate_To","12885"
"4354","Operate_In","612"
"4354","Operate_In","1027"
"4354","Operate_In","1344"
"4354","Relate_To","239"
"4354","Relate_To","949"
"4354","Relate_To","1136"
"4354","Relate_To","4468"
"4354","Relate_To","4612"
"4355","Control","320"
"4355","Control","694"
"4355","Control","8648"
"4355","Invests_In","4013"
"4355","Invests_In","5682"
"4355","Is_Member_Of","8648"
"4355","Participates_In","777"
"4356","Announce","2974"
"4356","Impact","64"
"4356","Impact","692"
"4356","Impact","1965"
"4356","Negative_Impact_On","98"
"4356","Relate_To","3"
"4356","Relate_To","9470"
"4357","Impact","7120"
"4357","Introduce","3979"
"4357","Is_Member_Of","7121"
"4357","Relate_To","232"
"4357","Relate_To","6598"
"4359","Control","7213"
"4359","Control","12317"
"4361","Announce","11147"
"4361","Control","7"
"4361","Control","1878"
"4361","Control","11145"
"4361","Control","11147"
"4361","Decrease","1143"
"4361","Relate_To","499"
"4361","Relate_To","10097"
"4363","Control","483"
"4363","Impact","21"
"4363","Impact","91"
"4363","Impact","111"
"4363","Relate_To","25"
"4363","Relate_To","91"
"4363","Relate_To","111"
"4363","Relate_To","1392"
"4363","Relate_To","9675"
"4364","Control","536"
"4364","Invests_In","269"
"4364","Operate_In","269"
"4364","Relate_To","536"
"4365","Control","21"
"4365","Control","1133"
"4365","Control","4119"
"4365","Control","10246"
"4365","Decrease","3455"
"4365","Has","18"
"4365","Impact","18"
"4365","Impact","91"
"4365","Impact","98"
"4365","Impact","1482"
"4365","Impact","1897"
"4365","Impact","3528"
"4365","Impact","7085"
"4365","Operate_In","2"
"4365","Raise","21"
"4365","Relate_To","847"
"4368","Control","37"
"4368","Positive_Impact_On","5632"
"4368","Relate_To","234"
"4368","Relate_To","5632"
"4370","Control","27"
"4370","Control","116"
"4370","Control","2266"
"4370","Control","10005"
"4370","Impact","414"
"4370","Relate_To","105"
"4370","Relate_To","4855"
"4370","Relate_To","8529"
"4371","Control","7"
"4371","Relate_To","5412"
"4372","Control","25"
"4372","Is_Member_Of","605"
"4372","Operate_In","416"
"4372","Relate_To","333"
"4372","Relate_To","416"
"4372","Relate_To","1258"
"4372","Relate_To","3455"
"4373","Control","25"
"4373","Control","1104"
"4373","Impact","424"
"4373","Impact","4267"
"4373","Operate_In","187"
"4373","Raise","91"
"4373","Relate_To","2963"
"4374","Operate_In","5452"
"4374","Produce","1819"
"4375","Announce","680"
"4375","Control","150"
"4375","Control","680"
"4375","Control","1730"
"4375","Introduce","4519"
"4375","Invests_In","1730"
"4376","Relate_To","94"
"4376","Relate_To","612"
"4377","Control","826"
"4377","Decrease","1364"
"4377","Has","5268"
"4377","Impact","471"
"4377","Impact","903"
"4377","Impact","3483"
"4377","Impact","4831"
"4377","Relate_To","91"
"4378","Has","1875"
"4378","Has","5101"
"4378","Operate_In","2"
"4378","Operate_In","73"
"4378","Operate_In","3022"
"4378","Operate_In","3976"
"4378","Operate_In","6631"
"4378","Positive_Impact_On","111"
"4378","Relate_To","1"
